no,w,city,s1,s1.1,v1,v2,v3,v4,v5_1,v5_2,v5_3,v6,v6_o,v7_1,v7_2,v7_2_1,v7_3,v7_3_1,v7_3_1a,v7_3_1b,v7_3_1bo,v8,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v8_7,v8_o,v9_1,v9_2,v9_3,v9_4,v9_5,v9_6,v9_o,v10,v10_1,v10_2,v10_3,v10_4,v10_5,v10_o,v10_1_1,v10_2_1,v10_3_1,v10_4_1,v10_5_1,v11,v11_1,v11_2,v11_3,v11_4,v11_o,v12,v12_1,v12_2,v12_3,v12_4,v12_5,v12_6,v12_7,v12_8,v12_o,v13,v13_1,v13_2,v13_3,v13_4,v13_5,v13_6,v13_7,v13_8,v13_9,v13_10,v13_11,v13_12,v13_o,v14,v15,v15_1,v16,v16_1,v17,v18_1,v18_2,v18_3,v18_4,v19,v19_1,v19_2,v19_3,v19_4,v19_5,v19_6,v19_o,v20,v20_1,v20_2,v20_3,v20_4,v20_5,v20_6,v20_o,v21,v21_1,v21_2,v21_3,v22,v22_1,v22_2,v22_3,v23_1,v23_2,v23_1_a,v23_2_a,v23_2_b,v23_2_c,v24,v25,v25_1,v25_2,v25_3,v25_4,v25_5,v25_6,v25_7,v25_8,v25_o,v26_1,v26_2,v26_3,v26_4,v26_5,v26_6,v26_7,v26_8,v26_9,v26_10,v26_11,v26_12,v26_13,v26_14,v26_15,v26_o
2934,58,1,2,2,2,3,2,1,1,2,2,1, ,95595,1, ,1,2,95595,1, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,34.32,8.58,25.74, , ,2,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17112,15000,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,0,0,0,11,0,13,0,0, 
2935,58,1,2,2,2,3,2,2,3,2,10,1, ,82849,2,73289.5,1,2,82849,3, ,2,0,0,0,4,0,0,0, ,0,2,0,4,0,0, ,1,1,2,0,0,0, ,30.00000003,15.000000015, , , ,1,1,0,0,0, ,2,0,0,0,0,5,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,1,1,2,1,1,18000,15840,2160,0,2,1,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,0,6,0,0,0,0,0,0,0,0,0, 
2936,59,1,2,2,2,3,3,3,2,3,1,1, ,54170,1, ,1,2,54170,1, ,2,1,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,83.99999996388,4.00000002402,12.00000007206, , ,1,0,2,0,0, ,2,1,0,0,0,0,0,7,0, ,1,0,2,3,0,5,0,0,8,0,10,0,0, ,1,1,1,2,2,1,17496,15840,1056,600,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,13,0,0, 
2937,66,1,2,2,2,3,4,1,3,6,0,1, ,35000,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,68.64, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,2,1,1,17124,15540,1584,0,2,1,0,0,0,0,0, ,2,1,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2938,59,1,2,2,2,3,3,3,1,1,0,1, ,82849,2,57357,1,2,82849,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,111.99999995184, , , , ,1,1,0,0,0, ,2,0,2,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,2,0,2,1,1,17671,15840,1831,0,2,0,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2939,58,1,2,2,2,3,2,1,3,8,6,1, ,54807.8,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,6.000000006,6.000000006,64.35, , ,1,0,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,3,2,3,1,16368,15840,528,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,0,0,0,11,12,0,0,0, 
2940,58,1,2,2,2,3,3,3,1,3,0,1, ,10706.64,1, ,1,2,10706.64,3, ,2,0,0,0,4,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,90.09,30.03,90.09, , ,1,0,2,0,0, ,2,1,0,3,4,0,0,0,0, ,1,0,2,3,0,5,6,0,0,0,0,0,0, ,1,1,1,2,1,1,17424,15840,1584,0,2,1,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,2,0,2,0,0,0,0,7,0, ,0,0,0,0,0,6,0,0,9,0,0,0,13,0,0, 
2941,58,1,2,1,2,3,3,2,3,6,0,2, ,99999998,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,2,3,0,0, ,85.8,21.45,85.8, , ,1,0,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,.3,2,1,1,18052,15840,2212,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0, 
2942,58,1,2,2,2,3,3,3,3,6,0,1, ,50984,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,32.175,10.725,32.175, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,.3,3,0,1,17960,15840,2120,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0, 
2943,58,1,2,2,2,3,2,2,2,5,0,1, ,66916.5,1, ,1,2,50984,1, ,1,0,0,0,0,0,0,0, ,0,0,0,4,5,0, ,1,1,0,0,0,0, ,55.99999997592, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,6,0,0,0,0,0,0, ,1,1,1,2,1,1,17424,15840,1584,0,2,1,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0, 
2944,66,1,2,1,2,3,4,3,5,12,0,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,171.6, , , , ,1,1,0,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2945,58,1,2,1,2,3,2,2,3,6,1,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,0,0,0,0, ,20.99999999097, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0, 
2946,58,1,2,2,2,3,2,2,2,3,1,1, ,63730,1, ,1,1, ,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,2,0,0,0, ,150.15,64.35, , , ,1,0,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0, 
2947,59,1,2,2,2,3,3,2,2,5,4,1, ,54170,1, ,1,2,54170,1, ,1,0,0,0,0,0,0,0, ,0,2,0,0,0,0, ,2,0,0,0,0,0, , , , , , ,2,0,0,0,0, ,2,1,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,2,2,0,2,1,1,17430,15840,1590,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0, 
2948,57,1,2,2,2,3,2,2,1,2,0,1, ,66279.2,1, ,1,2,38238,2, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,2,0,0,0,0,0, , , , , , ,2,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,2,1,1,17582,15998,1584,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0, 
2949,67,1,2,2,2,3,1,2,2,3,0,1, ,63730,1, ,1,2,47797.5,3, ,2,0,0,0,4,0,0,0, ,1,0,3,4,5,0, ,1,1,0,0,0,0, ,79.99999999992, , , , ,1,1,0,0,0, ,2,0,2,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,3,3,0,1,17672,15560,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2950,58,1,2,2,2,3,2,2,1,3,0,1, ,79662.5,1, ,1,2,79662.5,2, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,120.12, , , , ,1,1,0,0,0, ,2,1,2,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17700,15840,1860,0,2,0,0,0,0,5,0, ,2,0,0,3,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2951,58,1,2,2,2,3,2,3,1,3,0,1, ,54170,1, ,1,2,54170,1, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,205.92, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,2,2,1,17004,15840,1164,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2952,58,1,2,2,2,3,3,3,2,3,0,1, ,76476,1, ,1,2,76476,2, ,2,1,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,3,0,0, ,171.6, ,171.6, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,7,0,0,0,0,0, ,1,1,.5,3,0,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2953,58,1,2,2,2,3,3,3,1,3,0,1, ,54170,1, ,1,2,54170,1, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,16.0875,5.3625,16.0875, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,1,2,3,0,1,17960,15840,2120,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,7,8,0,0,0,0,0,0,0, 
2954,58,1,2,2,2,3,3,3,2,3,2,1, ,99999998,1, ,1,1, ,1, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,0,0,3,0,0, , , ,64.35, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,5,0,0,0,0,0,0,0, ,1,1,1,2,1,1,17960,15840,2120,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,0,0,0, 
2955,58,1,2,2,2,3,3,1,3,7,9,1, ,54170,1, ,1,2,54170,2, ,2,0,2,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,64.35,21.45,64.35, , ,1,0,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,6,0,8,0,10,0,0, ,1,1,2,2,1,1,17424,15840,1584,0,2,1,0,0,0,5,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0, 
2956,66,1,2,1,2,3,4,3,3,6,0,2, ,99999998,2,0,2, , , , ,3,0,0,0,0,0,0,0, ,0,0,0,0,0,0, ,1,1,0,0,0,0, ,83.99999996388, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,9,10,0,0, ,1,1,1,3,0,1,17890,15840,2050,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2957,58,1,2,2,2,3,2,3,2,3,8,1, ,0,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,0,4,5,0, ,1,1,0,0,0,0, ,240.24, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0, 
2958,59,1,2,2,2,3,3,3,3,9,0,1, ,28678.5,1, ,1,1, ,3, ,2,1,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,2,0,0,0, ,83.99999996388,27.99999998796, , , ,1,0,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,1.5,1,4,0,15840,15840,0,0,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0, 
2959,58,1,2,2,2,3,2,2,1,1,6,1, ,76476,2,63730,1,2,76473,1, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,0,0,0, ,240.24,30.03, , , ,1,1,2,0,0, ,2,0,2,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,.5,3,0,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,2,0,1,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2960,66,1,2,1,2,3,4,2,2,3,0,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,0,0,0,0, ,1,1,0,0,0,0, ,55.99999997592, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,0,3,0,0,0,0,8,0,0,0,0, ,2,2,0,2,2,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0, 
2961,58,1,2,2,2,3,2,2,2,3,0,1, ,99999998,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,231.66,77.22,111.99999995184, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,0,0,5,0,7,0,0,0,0,0, ,1,2,0,2,1,1,17920,15800,2120,0,2,1,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,0,0,0, 
2962,65,1,2,2,2,3,4,2,2,3,0,1, ,20000,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,2,0,0,0,0,0, , , , , , ,1,1,0,0,0, ,2,0,0,0,0,0,0,7,0, ,1,0,2,3,0,0,0,0,8,0,0,0,0, ,1,2,0,3,0,1,17983,15871,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,6,0,8,0,0,11,0,13,0,0, 
2963,59,1,2,2,2,3,3,3,3,7,0,1, ,76476,2,57357,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,79.99999999992, , , , ,1,1,0,0,0, ,2,0,0,0,0,5,0,0,0, ,1,0,0,0,0,0,6,0,0,0,0,0,0, ,1,2,0,2,2,1,18000,15840,2160,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2964,79,2,2,1,2,3,4,1,3,8,6,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,3,4,5,0, ,1,1,2,3,0,0, ,53.99999996391,17.99999998797,53.99999996391, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,7,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,2,0,0,3,4,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
2965,67,2,2,2,2,3,3,3,1,3,0,1, ,63730,1, ,1,2,50984,1, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,0,0,0, ,231.66,96.000000096, , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,0,0,0,11,0,0,0,0, 
2966,67,2,2,1,2,3,3,3,3,6,0,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,0,0,3,0,0,0, ,1,1,0,0,0,0, ,27.99999998796, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,3,0,0,0,0,0,0,0,0,0, ,1,2,0,2,1,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,5,0,0,0,0,0,11,0,13,0,0, 
2967,67,2,2,2,2,3,3,1,3,8,5,1, ,54170.5,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,6.000000006,6.000000006,64.35, , ,1,0,2,0,0, ,2,1,0,0,0,0,6,0,0, ,1,0,0,3,0,0,6,0,0,0,0,0,0, ,1,2,0,2,3,1,15528,15000,528,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,0,0,0,11,0,13,0,0, 
2968,68,2,2,1,2,3,2,3,1,3,0,3, ,24246,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,3,0,0, ,193.05,64.35,193.05, , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,0,0,0,0,0,0,8,0,0,0,0, ,1,1,2.5,3,0,1,17920,15800,2120,0,1,0,0,0,0,0,0, ,2,0,0,3,4,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,7,8,0,0,11,0,0,0,0, 
2969,67,2,2,1,2,3,3,3,4,11,3,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,0,0,0,4,0,0, ,2,0,0,0,0,0, , , , , , ,2,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,2,3,0,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0, 
2970,67,2,2,2,2,3,3,3,3,9,0,1, ,82849,1, ,1,2,57357,1, ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,0,0,0, ,205.92,111.99999995184, , , ,1,1,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,2,0,0,0,0,0,0,0,0,0,0, ,1,1,1,3,0,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0, 
2971,68,2,2,2,2,3,2,2,3,6,3,1, ,41424.5,1, ,2, , , , ,2,1,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,0,0,0, ,42.9,21.45, , , ,1,0,2,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,2,0,0,0,0,7,0,0,0,0,0, ,1,1,1,2,1,1,17424,15840,1584,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0, 
2972,68,2,2,2,2,3,2,2,2,3,0,1, ,54170,1, ,1,2,54170,1, ,1,0,0,0,0,0,0,0, ,1,0,0,4,0,0, ,1,1,2,0,0,0, ,205.92,125.99999994582, , , ,1,1,0,0,0, ,2,0,0,0,4,0,0,0,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0, ,1,1,1,2,3,1,16368,15840,528,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,0,3,1,0,0,3,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0, ,0,0,3,4,0,6,0,0,0,0,0,0,13,0,0, 
2973,67,2,2,2,2,3,3,3,1,1,2,1, ,95595,1, ,2, , , , ,2,1,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,240.24, , , , ,1,1,0,0,0, ,2,0,2,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,1,2,2,1,18000,15840,2160,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,3,1,0,2,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0, 
2974,68,2,2,1,2,3,2,3,4,9,0,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,2,0,4,5,0, ,1,1,0,0,0,0, ,85.8, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,1,0,3,4,0,0,0,0,0,0,0,0, ,1,2,0,3,0,1,17952,15840,2112,0,2,1,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,11,0,13,0,0, 
2975,79,2,2,1,2,3,4,2,4,9,3,3, ,0,2,0,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,5,0, ,1,1,0,0,0,0, ,83.99999996388, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,7,0,0,10,0,0, ,1,2,0,2,1,1,17952,15840,2112,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,4,5,6,0,0,0,0,0,0,13,0,0, 
2976,68,2,2,2,2,3,2,3,1,1,3,1, ,63730,1, ,1,2,38238,3, ,2,0,0,0,4,0,0,0, ,1,0,0,0,0,0, ,1,1,0,0,0,0, ,240.24, , , , ,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,1,6,2,1,1,17675,15840,1835,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0, ,1,0,2,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0, ,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0, 
2977,68,2,2,2,2,3,2,1,2,3,0,1, ,38238,1, ,2, , , , ,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0, ,1,1,2,3,0,0, ,27.99999998796,13.99999999398,27.99999998796, , ,1,0,2,0,0, ,2,1,0,0,0,0,6,0,0, ,1,0,0,3,0,0,0,0,0,0,0,0,0, ,1,2,0,2,1,1,16584,15000,1584,0,1,0,0,0,0,0,0, ,2,0,0,3,0,0,0, ,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,6,0,8,0,0,11,0,13,0,0, 
